evidence_id,evidence,type,topic,source
evi_1_19,"Naturally, the COVID-19 pandemic has made homeschooling more appealing to many parents across the country. For example, in October 2020, homeschool registrations increased by more than 200% in some areas, and almost half of schools that were surveyed by Ofsted reported students leaving to be homeschooled since the beginning of this school year. The reason for this was almost always the families’ anxieties about COVID-19, including concerns about vulnerable family members, or whether school was safe enough for their children. ",Expert Evidence,Homeschooling should be banned,https://www.highspeedtraining.co.uk/hub/the-homeschooling-debate/
evi_1_20,"Developed in 1906, the home school curriculum grew by being advertised in the National Geographic magazine as a kindergarten program for those wishing to offer a better education to their children.",None Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Calvert_School
evi_1_21,"Franklin was an opponent of public schools, stating on his weekly blog that, 'The State Has No Jurisdiction To Educate Our Children - Period!'Rep. Franklin commented that public schools are a 'sinking ship' and he believed that private and home schooling are a better alternative for Georgia.",Expert Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Bobby_Franklin
evi_1_22,"In 2009, California Governor Arnold Schwarzenegger signed two bills proposed by Anderson into state law: a piece of legislation which assisted home-schooled children in getting work permits, and another bill that protected some of an individual's equity in their home from liability. ",None Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Joel_Anderson
evi_1_23,Home education is favored by a growing number of parents who take direct responsibility for their children's education rather than enrolling them in local public schools seen as not meeting expectations.,Anecdotal Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Education_reform
evi_1_24,"All parents, including homeschoolers, want their children to be competent in reading, writing, andmathematics and to comprehend the fundamental principles of science, history, art, and geography.",Anecdotal Evidence,Homeschooling should be banned,https://www.ascd.org/el/articles/customization-through-homeschooling
evi_1_25,"Homeschoolers want to have a deeper understanding of their children's educationprogress than school reports provide and to give their children the liberty to explore their own family'sculture, free from the constraints of government-controlled systems and institutions ",Anecdotal Evidence,Homeschooling should be banned,https://www.ascd.org/el/articles/customization-through-homeschooling
evi_1_26,The homeschooling is recently becoming a trend in upper-middle to upper class families with highly educated parents with capability to provide better tutoring[REF] or expatriate families living far away from International School.,Anecdotal Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Homeschooling_international_status_and_statistics
evi_1_23,Home education is favored by a growing number of parents who take direct responsibility for their children's education rather than enrolling them in local public schools seen as not meeting expectations.,Anecdotal Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Education_reform
evi_1_27,Home education is favored by a growing number of parents who take direct responsibility for their children's education rather than enrolling them in local public schools seen as not meeting expectations.,Anecdotal Evidence,Homeschooling should be banned,https://www.ascd.org/el/articles/customization-through-homeschooling
evi_1_28,Homeschoolers also want to retain the responsibility of raising their children and not have their childrenraised by strangers. ,Anecdotal Evidence,Homeschooling should be banned,https://www.ascd.org/el/articles/customization-through-homeschooling
evi_1_29,"A 2014 study lead by University of Michigan psychologist Sandra Tang found that mothers who finished high school or college were more likely to raise kids that did the same. Pulling from a group of over 14,000 children who entered kindergarten in 1998 to 2007, the study found that children born to teen moms (18 years old or younger) were less likely to finish high school or go to college than their counterparts. ",Study Evidence,Homeschooling should be banned,https://www.businessinsider.com/how-parents-set-their-kids-up-for-success-2016-4?r=US&IR=T
evi_1_30,"Unschoolers cite studies which report that home educated students tend to be more mature than their schooled peers, and some believe this is a result of the wide range of people with which they have the opportunity to communicate.",Study Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Unschooling
evi_1_31,"November 18, 1997: The Georgia Student Finance Commission adopts a policy to allow home school students who maintain a B average during their first year in college to retroactively qualify for a HOPE Scholarship during the 1997-1998 school year.",None Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/HOPE_Scholarship
evi_1_32,"Additionally, many home-schooled students choose SAS to complete their secondary studies and begin the transition to college.",None Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/School_for_Advanced_Studies
evi_1_21,"Franklin was an opponent of public schools, stating on his weekly blog that, 'The State Has No Jurisdiction To Educate Our Children - Period!'Rep. Franklin commented that public schools are a 'sinking ship' and he believed that private and home schooling are a better alternative for Georgia.",Expert Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Bobby_Franklin
evi_1_33,"Homeschooling is increasingly becoming recognized as a viable alternative to institutional education, and fewer families are being targeted for prosecution.",None Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Homeschooling_in_the_United_States
evi_1_34,The Christian right sees homeschooling and private schooling as a viable alternative to secular education.,Expert Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Christian_right
evi_1_35,"The access to the project via the Web makes it possible for students, parents, homeschooling families, teachers and interested global community members to get involved to help young people with their creative ideas for innovation in new forms of energy, conservation and increased productivity.",None Evidence,Homeschooling should be banned,https://en.wikipedia.org/wiki/Christian_right
