topic_id,topic,stance,setting,model_id,ranking
60,We should subsidize space exploration,1,all_baseline,7,3
60,We should subsidize space exploration,1,all_baseline,8,1
60,We should subsidize space exploration,1,all_baseline,9,4
60,We should subsidize space exploration,1,all_baseline,10,6
60,We should subsidize space exploration,1,all_baseline,11,2
60,We should subsidize space exploration,1,all_baseline,12,5
60,We should subsidize space exploration,1,all_golden,13,3
60,We should subsidize space exploration,1,all_golden,14,5
60,We should subsidize space exploration,1,all_golden,15,6
60,We should subsidize space exploration,1,all_golden,16,4
60,We should subsidize space exploration,1,all_golden,17,1
60,We should subsidize space exploration,1,all_golden,18,2
60,We should subsidize space exploration,1,best_baseline,19,3
60,We should subsidize space exploration,1,best_baseline,20,4
60,We should subsidize space exploration,1,best_baseline,21,1
60,We should subsidize space exploration,1,best_baseline,22,6
60,We should subsidize space exploration,1,best_baseline,23,2
60,We should subsidize space exploration,1,best_baseline,24,5
60,We should subsidize space exploration,1,top2_baseline,25,5
60,We should subsidize space exploration,1,top2_baseline,26,2
60,We should subsidize space exploration,1,top2_baseline,27,6
60,We should subsidize space exploration,1,top2_baseline,28,3
60,We should subsidize space exploration,1,top2_baseline,29,4
60,We should subsidize space exploration,1,top2_baseline,30,1
60,We should subsidize space exploration,1,top2_golden,31,6
60,We should subsidize space exploration,1,top2_golden,32,5
60,We should subsidize space exploration,1,top2_golden,33,2
60,We should subsidize space exploration,1,top2_golden,34,3
60,We should subsidize space exploration,1,top2_golden,35,4
60,We should subsidize space exploration,1,top2_golden,36,1
61,We should subsidize vocational education,-1,best_golden,1,5
61,We should subsidize vocational education,-1,best_golden,2,2
61,We should subsidize vocational education,-1,best_golden,3,1
61,We should subsidize vocational education,-1,best_golden,4,3
61,We should subsidize vocational education,-1,best_golden,5,4
61,We should subsidize vocational education,-1,best_golden,6,6
61,We should subsidize vocational education,-1,all_baseline,7,3
61,We should subsidize vocational education,-1,all_baseline,8,2
61,We should subsidize vocational education,-1,all_baseline,9,5
61,We should subsidize vocational education,-1,all_baseline,10,4
61,We should subsidize vocational education,-1,all_baseline,11,1
61,We should subsidize vocational education,-1,all_baseline,12,6
61,We should subsidize vocational education,-1,all_golden,13,3
61,We should subsidize vocational education,-1,all_golden,14,4
61,We should subsidize vocational education,-1,all_golden,15,6
61,We should subsidize vocational education,-1,all_golden,16,5
61,We should subsidize vocational education,-1,all_golden,17,2
61,We should subsidize vocational education,-1,all_golden,18,1
61,We should subsidize vocational education,-1,best_baseline,19,3
61,We should subsidize vocational education,-1,best_baseline,20,4
61,We should subsidize vocational education,-1,best_baseline,21,1
61,We should subsidize vocational education,-1,best_baseline,22,6
61,We should subsidize vocational education,-1,best_baseline,23,2
61,We should subsidize vocational education,-1,best_baseline,24,5
61,We should subsidize vocational education,-1,top2_baseline,25,5
61,We should subsidize vocational education,-1,top2_baseline,26,2
61,We should subsidize vocational education,-1,top2_baseline,27,6
61,We should subsidize vocational education,-1,top2_baseline,28,3
61,We should subsidize vocational education,-1,top2_baseline,29,4
61,We should subsidize vocational education,-1,top2_baseline,30,1
61,We should subsidize vocational education,-1,top2_golden,31,6
61,We should subsidize vocational education,-1,top2_golden,32,5
61,We should subsidize vocational education,-1,top2_golden,33,2
61,We should subsidize vocational education,-1,top2_golden,34,3
61,We should subsidize vocational education,-1,top2_golden,35,4
61,We should subsidize vocational education,-1,top2_golden,36,1
62,We should subsidize vocational education,1,best_golden,1,5
62,We should subsidize vocational education,1,best_golden,2,1
62,We should subsidize vocational education,1,best_golden,3,2
62,We should subsidize vocational education,1,best_golden,4,3
62,We should subsidize vocational education,1,best_golden,5,6
62,We should subsidize vocational education,1,best_golden,6,4
62,We should subsidize vocational education,1,all_baseline,7,3
62,We should subsidize vocational education,1,all_baseline,8,2
62,We should subsidize vocational education,1,all_baseline,9,5
62,We should subsidize vocational education,1,all_baseline,10,4
62,We should subsidize vocational education,1,all_baseline,11,1
62,We should subsidize vocational education,1,all_baseline,12,6
62,We should subsidize vocational education,1,all_golden,13,3
62,We should subsidize vocational education,1,all_golden,14,4
62,We should subsidize vocational education,1,all_golden,15,6
62,We should subsidize vocational education,1,all_golden,16,5
62,We should subsidize vocational education,1,all_golden,17,2
62,We should subsidize vocational education,1,all_golden,18,1
62,We should subsidize vocational education,1,best_baseline,19,3
62,We should subsidize vocational education,1,best_baseline,20,4
62,We should subsidize vocational education,1,best_baseline,21,1
62,We should subsidize vocational education,1,best_baseline,22,6
62,We should subsidize vocational education,1,best_baseline,23,2
62,We should subsidize vocational education,1,best_baseline,24,5
62,We should subsidize vocational education,1,top2_baseline,25,5
62,We should subsidize vocational education,1,top2_baseline,26,2
62,We should subsidize vocational education,1,top2_baseline,27,6
62,We should subsidize vocational education,1,top2_baseline,28,4
62,We should subsidize vocational education,1,top2_baseline,29,1
62,We should subsidize vocational education,1,top2_baseline,30,3
62,We should subsidize vocational education,1,top2_golden,31,6
62,We should subsidize vocational education,1,top2_golden,32,3
62,We should subsidize vocational education,1,top2_golden,33,4
62,We should subsidize vocational education,1,top2_golden,34,2
62,We should subsidize vocational education,1,top2_golden,35,5
62,We should subsidize vocational education,1,top2_golden,36,1
